43673,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43673,PO13775141242,10-4020-000618,29844,275,2,821,821,5,1417,35931Vi7271,,3746.2015,357.9614,111.8629,4216.0258,2011-06-07 00:00:00,1,874.794,874.794000,
43674,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43674,PO12760141756,10-4020-000083,29596,282,6,458,458,5,19204,26081Vi99806,4,2624.382,251.9407,78.7315,2955.0542,2011-06-07 00:00:00,3,874.794,2624.382000,
43675,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,,5716.3102,546.8759,170.8987,6434.0848,2011-06-07 00:00:00,4,419.4589,1677.835600,
43676,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43676,PO11861165059,10-4020-000017,29811,275,5,755,755,5,18153,36168Vi94127,,14203.458,1363.266,426.0206,15992.7446,2011-06-07 00:00:00,2,2024.994,4049.988000,
43677,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,7793.1108,747.1011,233.4691,8773.681,2011-06-07 00:00:00,3,28.8404,86.521200,
43678,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,,9799.9243,942.074,294.3981,11036.3964,2011-06-07 00:00:00,1,419.4589,419.458900,
43679,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43679,PO10527142759,10-4020-000480,29761,278,6,525,525,5,5439,126365Vi28482,4,1316.0575,125.8032,39.3135,1481.1742,2011-06-07 00:00:00,1,419.4589,419.458900,
43680,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43680,PO10730130087,10-4020-000491,29489,281,4,1069,1069,5,6653,126370Vi34642,,11397.4992,1093.6394,341.7623,12832.9009,2011-06-07 00:00:00,3,419.4589,1258.376700,
43681,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43681,PO1189177803,10-4020-000423,29661,279,5,955,955,5,5301,16608Vi27707,,13787.5434,1323.0668,413.4584,15524.0686,2011-06-07 00:00:00,6,28.8404,173.042400,
43682,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43682,PO1566124200,10-4020-000486,29759,275,2,808,808,5,76,96712Vi373,,3875.7229,371.8002,116.1876,4363.7107,2011-06-07 00:00:00,2,874.794,1749.588000,
43683,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43683,PO2552113807,10-4020-000506,29497,283,1,889,889,5,13045,76866Vi67506,,42813.4333,4107.1489,1283.484,48204.0662,2011-06-07 00:00:00,2,2024.994,4049.988000,
43684,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43684,PO3393188842,10-4020-000549,29912,279,5,971,971,5,267,37982Vi1394,,5596.4705,537.2612,167.8941,6301.6258,2011-06-07 00:00:00,2,874.794,1749.588000,
43685,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43685,PO4176124783,10-4020-000458,30084,279,5,958,958,5,2519,108058Vi13146,,2736.5678,263.201,82.2503,3082.0191,2011-06-07 00:00:00,3,419.4589,1258.376700,
43686,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43686,PO5075125561,10-4020-000344,29606,283,1,871,871,5,14612,48152Vi75759,,3463.2998,332.4768,103.899,3899.6756,2011-06-07 00:00:00,3,874.794,2624.382000,
43687,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43687,PO4959110829,10-4020-000269,29610,275,2,783,783,5,3235,128163Vi17021,,1258.3767,120.8042,37.7513,1416.9322,2011-06-07 00:00:00,1,419.4589,419.458900,
43688,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43688,PO5365136389,10-4020-000161,29718,275,2,771,771,5,12399,88200Vi64099,,12718.0844,1222.8838,382.1512,14323.1194,2011-06-07 00:00:00,1,183.9382,183.938200,
43689,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43689,PO5626159507,10-4020-000166,29646,277,4,578,578,5,13054,98228Vi67566,,33997.3702,3271.4942,1022.3419,38291.2063,2011-06-07 00:00:00,3,419.4589,1258.376700,
43690,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43690,PO6235146326,10-4020-000431,29533,275,3,801,801,5,2337,28321Vi12181,,1297.5901,124.2027,38.8133,1460.6061,2011-06-07 00:00:00,1,28.8404,28.840400,
43691,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43691,PO6409111675,10-4020-000292,29570,277,4,592,592,5,242,28360Vi1235,,874.794,83.9802,26.2438,985.018,2011-06-07 00:00:00,1,874.794,874.794000,
43692,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43692,PO7859187017,10-4020-000221,29992,281,4,1024,1024,5,7176,108529Vi37251,,38510.8973,3696.3979,1155.1244,43362.4196,2011-06-07 00:00:00,5,419.4589,2097.294500,
43693,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43693,PO8120182325,10-4020-000485,29491,275,5,807,807,5,8937,128548Vi46064,,20541.4072,1969.5564,615.4864,23126.45,2011-06-07 00:00:00,3,28.8404,86.521200,
43694,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43694,PO9657130250,10-4020-000315,29549,279,5,943,943,5,7083,118748Vi36747,,20645.634,1978.3257,618.2268,23242.1865,2011-06-07 00:00:00,3,2024.994,6074.982000,
43695,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43695,PO10179176559,10-4020-000027,29958,279,5,911,911,5,10163,128786Vi52413,,39373.781,3787.4632,1183.5823,44344.8265,2011-06-07 00:00:00,2,2039.994,4079.988000,
43696,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,False,SO43696,PO9947131800,10-4020-000603,29849,279,5,977,977,5,1402,98787Vi7192,,419.4589,40.2681,12.5838,472.3108,2011-06-07 00:00:00,1,419.4589,419.458900,
43698,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,True,SO43698,,10-4030-028389,28389,,7,24593,24593,1,16625,1231736Vi86048,8,3399.99,271.9992,84.9998,3756.989,2011-06-07 00:00:00,1,3399.99,3399.990000,
43699,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,True,SO43699,,10-4030-025863,25863,,1,19613,19613,1,5796,333376Vi30244,,3399.99,271.9992,84.9998,3756.989,2011-06-07 00:00:00,1,3399.99,3399.990000,
43700,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,True,SO43700,,10-4030-014501,14501,,4,20278,20278,1,12860,733791Vi66509,,699.0982,55.9279,17.4775,772.5036,2011-06-07 00:00:00,1,699.0982,699.098200,
43701,8,2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,5,True,SO43701,,10-4030-011003,11003,,9,20425,20425,1,11150,335093Vi57504,2,3399.99,271.9992,84.9998,3756.989,2011-06-07 00:00:00,1,3399.99,3399.990000,
43704,8,2011-06-01 00:00:00,2011-06-13 00:00:00,2011-06-08 00:00:00,5,True,SO43704,,10-4030-011005,11005,,9,16025,16025,1,1988,835095Vi10342,15,3374.99,269.9992,84.3748,3729.364,2011-06-08 00:00:00,1,3374.99,3374.990000,
43705,8,2011-06-01 00:00:00,2011-06-13 00:00:00,2011-06-08 00:00:00,5,True,SO43705,,10-4030-011011,11011,,9,27345,27345,1,7205,1035101Vi37381,15,3399.99,271.9992,84.9998,3756.989,2011-06-08 00:00:00,1,3399.99,3399.990000,
43708,8,2011-06-02 00:00:00,2011-06-14 00:00:00,2011-06-09 00:00:00,5,True,SO43708,,10-4030-020042,20042,,10,18427,18427,1,4369,130402Vi22912,35,699.0982,55.9279,17.4775,772.5036,2011-06-09 00:00:00,1,699.0982,699.098200,
43717,8,2011-06-04 00:00:00,2011-06-16 00:00:00,2011-06-11 00:00:00,5,True,SO43717,,10-4030-025249,25249,,9,11809,11809,1,5700,1235425Vi29858,54,699.0982,55.9279,17.4775,772.5036,2011-06-11 00:00:00,1,699.0982,699.098200,
43723,8,2011-06-06 00:00:00,2011-06-18 00:00:00,2011-06-13 00:00:00,5,True,SO43723,,10-4030-014520,14520,,1,12708,12708,1,16949,833793Vi87871,,699.0982,55.9279,17.4775,772.5036,2011-06-13 00:00:00,1,699.0982,699.098200,
43726,8,2011-06-07 00:00:00,2011-06-19 00:00:00,2011-06-14 00:00:00,5,True,SO43726,,10-4030-014560,14560,,4,25989,25989,1,8533,533796Vi44130,,699.0982,55.9279,17.4775,772.5036,2011-06-14 00:00:00,1,699.0982,699.098200,
43729,8,2011-06-08 00:00:00,2011-06-20 00:00:00,2011-06-15 00:00:00,5,True,SO43729,,10-4030-011238,11238,,10,12420,12420,1,2636,831735Vi13701,113,3399.99,271.9992,84.9998,3756.989,2011-06-15 00:00:00,1,3399.99,3399.990000,
43730,8,2011-06-08 00:00:00,2011-06-20 00:00:00,2011-06-15 00:00:00,5,True,SO43730,,10-4030-025861,25861,,4,23733,23733,1,13323,333375Vi69103,,3399.99,271.9992,84.9998,3756.989,2011-06-15 00:00:00,1,3399.99,3399.990000,
43732,8,2011-06-08 00:00:00,2011-06-20 00:00:00,2011-06-15 00:00:00,5,True,SO43732,,10-4030-011025,11025,,9,21635,21635,1,10882,1235104Vi56140,106,3374.99,269.9992,84.3748,3729.364,2011-06-15 00:00:00,1,3374.99,3374.990000,
43736,8,2011-06-09 00:00:00,2011-06-21 00:00:00,2011-06-16 00:00:00,5,True,SO43736,,10-4030-011002,11002,,9,20336,20336,1,1416,1135092Vi7270,119,3399.99,271.9992,84.9998,3756.989,2011-06-16 00:00:00,1,3399.99,3399.990000,
43743,8,2011-06-11 00:00:00,2011-06-23 00:00:00,2011-06-18 00:00:00,5,True,SO43743,,10-4030-011007,11007,,9,12909,12909,1,1546,1235097Vi7903,145,3399.99,271.9992,84.9998,3756.989,2011-06-18 00:00:00,1,3399.99,3399.990000,
43756,8,2011-06-14 00:00:00,2011-06-26 00:00:00,2011-06-21 00:00:00,5,True,SO43756,,10-4030-019941,19941,,10,12565,12565,1,9528,830399Vi49119,191,699.0982,55.9279,17.4775,772.5036,2011-06-21 00:00:00,1,699.0982,699.098200,
43757,8,2011-06-14 00:00:00,2011-06-26 00:00:00,2011-06-21 00:00:00,5,True,SO43757,,10-4030-011017,11017,,9,11541,11541,1,12801,635102Vi66203,184,3374.99,269.9992,84.3748,3729.364,2011-06-21 00:00:00,1,3374.99,3374.990000,
43765,8,2011-06-16 00:00:00,2011-06-28 00:00:00,2011-06-23 00:00:00,5,True,SO43765,,10-4030-011010,11010,,9,15412,15412,1,10245,535100Vi52885,210,3399.99,271.9992,84.9998,3756.989,2011-06-23 00:00:00,1,3399.99,3399.990000,
43767,8,2011-06-17 00:00:00,2011-06-29 00:00:00,2011-06-24 00:00:00,5,True,SO43767,,10-4030-011001,11001,,9,14489,14489,1,8810,235091Vi45462,223,3374.99,269.9992,84.3748,3729.364,2011-06-24 00:00:00,1,3374.99,3374.990000,
43771,8,2011-06-18 00:00:00,2011-06-30 00:00:00,2011-06-25 00:00:00,5,True,SO43771,,10-4030-014559,14559,,4,21657,21657,1,16934,633795Vi87782,,699.0982,55.9279,17.4775,772.5036,2011-06-25 00:00:00,1,699.0982,699.098200,
43775,8,2011-06-18 00:00:00,2011-06-30 00:00:00,2011-06-25 00:00:00,5,True,SO43775,,10-4030-011027,11027,,9,14561,14561,1,6918,535106Vi36020,236,3399.99,271.9992,84.9998,3756.989,2011-06-25 00:00:00,1,3399.99,3399.990000,
43778,8,2011-06-19 00:00:00,2011-07-01 00:00:00,2011-06-26 00:00:00,5,True,SO43778,,10-4030-011018,11018,,9,16433,16433,1,9930,735103Vi51096,249,3399.99,271.9992,84.9998,3756.989,2011-06-26 00:00:00,1,3399.99,3399.990000,
43779,8,2011-06-19 00:00:00,2011-07-01 00:00:00,2011-06-26 00:00:00,5,True,SO43779,,10-4030-025252,25252,,9,20850,20850,1,6901,235427Vi35948,249,699.0982,55.9279,17.4775,772.5036,2011-06-26 00:00:00,1,699.0982,699.098200,
43787,8,2011-06-21 00:00:00,2011-07-03 00:00:00,2011-06-28 00:00:00,5,True,SO43787,,10-4030-029385,29385,,8,29348,29348,1,,,279,3399.99,271.9992,84.9998,3756.989,2011-06-28 00:00:00,1,3399.99,3399.990000,
43788,8,2011-06-21 00:00:00,2011-07-03 00:00:00,2011-06-28 00:00:00,5,True,SO43788,,10-4030-011239,11239,,10,25489,25489,1,2999,431737Vi15728,282,3374.99,269.9992,84.3748,3729.364,2011-06-28 00:00:00,1,3374.99,3374.990000,
43789,8,2011-06-21 00:00:00,2011-07-03 00:00:00,2011-06-28 00:00:00,5,True,SO43789,,10-4030-025865,25865,,1,21950,21950,1,13143,133257Vi68106,,3374.99,269.9992,84.3748,3729.364,2011-06-28 00:00:00,1,3374.99,3374.990000,
43790,8,2011-06-21 00:00:00,2011-07-03 00:00:00,2011-06-28 00:00:00,5,True,SO43790,,10-4030-025857,25857,,1,21871,21871,1,2574,733374Vi13410,,3399.99,271.9992,84.9998,3756.989,2011-06-28 00:00:00,1,3399.99,3399.990000,
43793,8,2011-06-21 00:00:00,2011-07-03 00:00:00,2011-06-28 00:00:00,5,True,SO43793,,10-4030-011000,11000,,9,22601,22601,1,11981,735090Vi61907,275,3399.99,271.9992,84.9998,3756.989,2011-06-28 00:00:00,1,3399.99,3399.990000,
43794,8,2011-06-21 00:00:00,2011-07-03 00:00:00,2011-06-28 00:00:00,5,True,SO43794,,10-4030-011029,11029,,9,24713,24713,1,103,735108Vi576,275,3399.99,271.9992,84.9998,3756.989,2011-06-28 00:00:00,1,3399.99,3399.990000,
43796,8,2011-06-22 00:00:00,2011-07-04 00:00:00,2011-06-29 00:00:00,5,True,SO43796,,10-4030-017956,17956,,7,11860,11860,1,14408,630398Vi74678,294,699.0982,55.9279,17.4775,772.5036,2011-06-29 00:00:00,1,699.0982,699.098200,
43805,8,2011-06-24 00:00:00,2011-07-06 00:00:00,2011-07-01 00:00:00,5,True,SO43805,,10-4030-014510,14510,,1,26084,26084,1,7010,433792Vi36450,,699.0982,55.9279,17.4775,772.5036,2011-07-01 00:00:00,1,699.0982,699.098200,
43810,8,2011-06-25 00:00:00,2011-07-07 00:00:00,2011-07-02 00:00:00,5,True,SO43810,,10-4030-011004,11004,,9,20971,20971,1,12777,835094Vi66068,327,3399.99,271.9992,84.9998,3756.989,2011-07-02 00:00:00,1,3399.99,3399.990000,
43811,8,2011-06-25 00:00:00,2011-07-07 00:00:00,2011-07-02 00:00:00,5,True,SO43811,,10-4030-011026,11026,,9,11877,11877,1,8888,1235105Vi45830,327,3399.99,271.9992,84.9998,3756.989,2011-07-02 00:00:00,1,3399.99,3399.990000,
43813,8,2011-06-26 00:00:00,2011-07-08 00:00:00,2011-07-03 00:00:00,5,True,SO43813,,10-4030-028390,28390,,7,16896,16896,1,10022,431738Vi51601,346,3374.99,269.9992,84.3748,3729.364,2011-07-03 00:00:00,1,3374.99,3374.990000,
43814,8,2011-06-26 00:00:00,2011-07-08 00:00:00,2011-07-03 00:00:00,5,True,SO43814,,10-4030-025866,25866,,1,21939,21939,1,1085,833258Vi5404,,3374.99,269.9992,84.3748,3729.364,2011-07-03 00:00:00,1,3374.99,3374.990000,
43819,8,2011-06-26 00:00:00,2011-07-08 00:00:00,2011-07-03 00:00:00,5,True,SO43819,,10-4030-011006,11006,,9,15264,15264,1,5054,935096Vi26471,340,3399.99,271.9992,84.9998,3756.989,2011-07-03 00:00:00,1,3399.99,3399.990000,
43823,8,2011-06-27 00:00:00,2011-07-09 00:00:00,2011-07-04 00:00:00,5,True,SO43823,,10-4030-019942,19942,,10,15988,15988,1,7639,830400Vi39580,360,699.0982,55.9279,17.4775,772.5036,2011-07-04 00:00:00,1,699.0982,699.098200,
43824,8,2011-06-27 00:00:00,2011-07-09 00:00:00,2011-07-04 00:00:00,5,True,SO43824,,10-4030-014558,14558,,1,11804,11804,1,7138,1233794Vi37022,,699.0982,55.9279,17.4775,772.5036,2011-07-04 00:00:00,1,699.0982,699.098200,
43826,8,2011-06-27 00:00:00,2011-07-09 00:00:00,2011-07-04 00:00:00,5,True,SO43826,,10-4030-011008,11008,,9,23743,23743,1,13554,835098Vi70239,353,3374.99,269.9992,84.3748,3729.364,2011-07-04 00:00:00,1,3374.99,3374.990000,
43827,8,2011-06-27 00:00:00,2011-07-09 00:00:00,2011-07-04 00:00:00,5,True,SO43827,,10-4030-025250,25250,,9,27524,27524,1,7542,335426Vi39058,353,699.0982,55.9279,17.4775,772.5036,2011-07-04 00:00:00,1,699.0982,699.098200,
43831,8,2011-06-28 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,5,True,SO43831,,10-4030-011028,11028,,9,24158,24158,1,3749,835107Vi19779,366,3374.99,269.9992,84.3748,3729.364,2011-07-05 00:00:00,1,3374.99,3374.990000,
43834,8,2011-06-29 00:00:00,2011-07-11 00:00:00,2011-07-06 00:00:00,5,True,SO43834,,10-4030-028393,28393,,7,15471,15471,1,16716,331739Vi86614,385,3374.99,269.9992,84.3748,3729.364,2011-07-06 00:00:00,1,3374.99,3374.990000,
43835,8,2011-06-29 00:00:00,2011-07-11 00:00:00,2011-07-06 00:00:00,5,True,SO43835,,10-4030-019802,19802,,6,17401,17401,1,2755,933259Vi14346,381,3374.99,269.9992,84.3748,3729.364,2011-07-06 00:00:00,1,3374.99,3374.990000,
43836,8,2011-06-29 00:00:00,2011-07-11 00:00:00,2011-07-06 00:00:00,5,True,SO43836,,10-4030-026620,26620,,6,19261,19261,1,6966,233797Vi36226,381,699.0982,55.9279,17.4775,772.5036,2011-07-06 00:00:00,1,699.0982,699.098200,
43837,8,2011-06-29 00:00:00,2011-07-11 00:00:00,2011-07-06 00:00:00,5,True,SO43837,,10-4030-011009,11009,,9,29335,29335,1,,,379,3374.99,269.9992,84.3748,3729.364,2011-07-06 00:00:00,1,3374.99,3374.990000,
43840,8,2011-06-30 00:00:00,2011-07-12 00:00:00,2011-07-07 00:00:00,5,True,SO43840,,10-4030-017957,17957,,7,25544,25544,1,16913,730401Vi87689,398,699.0982,55.9279,17.4775,772.5036,2011-07-07 00:00:00,1,699.0982,699.098200,
43843,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43843,PO19923118772,10-4020-000018,29955,275,3,756,756,5,13712,25020Vi71036,,32940.1556,3174.1988,991.9371,37106.2915,2011-07-08 00:00:00,2,2039.994,4079.988000,
43844,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43844,PO19691138342,10-4020-000353,29620,282,6,503,503,5,5577,105103Vi29202,407,20249.94,1943.9942,607.4982,22801.4324,2011-07-08 00:00:00,4,2024.994,8099.976000,
43845,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43845,PO19546184286,10-4020-000206,29888,279,5,930,930,5,2364,15114Vi12293,,8580.0739,823.6669,257.3959,9661.1367,2011-07-08 00:00:00,1,183.9382,183.938200,
43846,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43846,PO19430112391,10-4020-000318,29548,278,6,498,498,5,5528,115137Vi28965,407,919.5201,90.6637,28.3324,1038.5162,2011-07-08 00:00:00,3,183.9382,551.814600,
43847,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43847,PO19227161888,10-4020-000210,29539,278,6,480,480,5,181,55182Vi966,407,908.8209,86.9292,27.1654,1022.9155,2011-07-08 00:00:00,1,28.8404,28.840400,
43848,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43848,PO18908190536,10-4020-000164,29717,283,1,851,851,5,15882,15215Vi82057,,18269.946,1753.9148,548.0984,20571.9592,2011-07-08 00:00:00,1,2039.994,2039.994000,
43849,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43849,PO18676186169,10-4020-000697,29818,274,1,1104,1104,5,14559,55256Vi75492,,20544.7015,1969.9765,615.6177,23130.2957,2011-07-08 00:00:00,2,2024.994,4049.988000,
43850,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43850,PO18415143340,10-4020-000191,29892,282,6,476,476,5,11072,75292Vi57135,407,10183.7952,982.9377,307.168,11473.9009,2011-07-08 00:00:00,1,419.4589,419.458900,
43851,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43851,PO18386167654,10-4020-000558,29509,275,2,816,816,5,8979,125302Vi46289,,6783.7679,651.4975,203.593,7638.8584,2011-07-08 00:00:00,2,419.4589,838.917800,
43852,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43852,PO17864179720,10-4020-000568,29855,282,6,539,539,5,8043,115310Vi41710,407,2024.994,194.3994,60.7498,2280.1432,2011-07-08 00:00:00,1,2024.994,2024.994000,
43853,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43853,PO18270155899,10-4020-000011,29813,282,6,446,446,5,12279,85313Vi63488,407,26354.922,2530.0725,790.6477,29675.6422,2011-07-08 00:00:00,2,2024.994,4049.988000,
43854,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43854,PO17777139245,10-4020-000208,29988,282,6,478,478,5,9855,45354Vi50783,407,1749.588,167.9604,52.4876,1970.036,2011-07-08 00:00:00,2,874.794,1749.588000,
43855,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43855,PO17748116016,10-4020-000102,29946,278,6,462,462,5,14454,65357Vi74935,407,10993.3516,1058.7224,330.8508,12382.9248,2011-07-08 00:00:00,2,419.4589,838.917800,
43856,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43856,PO17313123131,10-4020-000389,29680,282,6,509,509,5,18049,55434Vi93678,407,2036.394,195.3874,61.0586,2292.84,2011-07-08 00:00:00,2,5.7,11.400000,
43857,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43857,PO16733124458,10-4020-000533,30074,282,6,534,534,5,18260,45523Vi94762,407,7186.5371,689.052,215.3287,8090.9178,2011-07-08 00:00:00,1,419.4589,419.458900,
43858,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43858,PO16791124272,10-4020-000036,29961,275,2,758,758,5,3274,35544Vi17259,,13694.3494,1317.0672,411.5835,15423.0001,2011-07-08 00:00:00,2,419.4589,838.917800,
43859,8,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,5,False,SO43859,PO16762199940,10-4020-000259,29865,276,4,1032,1032,5,11840,85562Vi61174,,3911.5991,375.2443,117.2639,4404.1073,2011-07-08 00:00:00,1,28.8404,28.840400,
